"Numero FINESS";"SIRET";"APE";"Raison sociale";"Complement distribution";"Adresse";"Lieudit_BP";"Code postal";"Libelle routage";"Tel";"Fax";"Date ouvert";"Code categorie";"Lib categorie";"Code statut";"Lib statut";"Code tarif";"Lib tarif";"Code PSPH";"Lib PSPH";"FINESS juridique";"SOC:";"Discipline1";"Mode de fonctionnement1";"Clientele1";"Capacite hommes1";"Capacite femmes1";"Capacite totale1";"Discipline2";"Mode de fonctionnement2";"Clientele2";"Capacite hommes2";"Capacite femmes2";"Capacite totale2";"Discipline3";"Mode de fonctionnement3";"Clientele3";"Capacite hommes3";"Capacite femmes3";"Capacite totale3";"Discipline4";"Mode de fonctionnement4";"Clientele4";"Capacite hommes4";"Capacite femmes4";"Capacite totale4";"Discipline5";"Mode de fonctionnement5";"Clientele5";"Capacite hommes5";"Capacite femmes5";"Capacite totale5";"Discipline6";"Mode de fonctionnement6";"Clientele6";"Capacite hommes6";"Capacite femmes6";"Capacite totale6";
"680011285";"200 011 971 00013";;"MR HOP INTERCOM SOULTZ ISSENHEIM EHPAD";;"23 QUARTIER DE LA LAUCH";;"68500";"ISSENHEIM";"03 89 62 17 10 ";"03 89 62 21 60";"01 janvier 1901";"200";"Maison de Retraite";"14";"Etablissement Public Intercommunal d'Hospitalisation";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"680001088";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"93";"Accueil en Maison de Retraite";"Accueil de Jour";"Personnes Alzheimer ou maladies apparentees";"0";"0";"6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680011293";"266 802 081 00049";;"RESIDENCE HOSP WEISS KAYSERSBERG EHPAD";;"21 RUE DU COUVENT";;"68240";"KAYSERSBERG";"03 89 78 18 00 ";"03 89 78 15 13";"01 janvier 1901";"200";"Maison de Retraite";"14";"Etablissement Public Intercommunal d'Hospitalisation";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"680012648";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"77";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680011301";"266 801 125 00060";;"MR DE L'EMS INTERC EHPAD LAPOUTROIE";;"53 RUE DU GENERAL DUFIEUX";;"68650";"LAPOUTROIE";"03 89 47 29 10 ";"03 89 47 29 14";"01 janvier 1901";"200";"Maison de Retraite";"22";"Etablissement Social et Medico-Social Intercommunal";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"680001153";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"69";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680011319";"266 801 125 00102";;"MR DE L'EMS INTERC EHPAD FRELAND";;"54 GRAND RUE";;"68240";"FRELAND";"03 89 71 99 00 ";"03 89 71 99 04";"04 avril 1904";"200";"Maison de Retraite";"22";"Etablissement Social et Medico-Social Intercommunal";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"680001153";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"53";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680011327";"266 800 283 00027";;"MR DE MASEVAUX EHPAD";;"25 ROUTE JOFFRE";;"68290";"MASEVAUX";"03 89 82 40 71 ";"03 89 38 87 41";"01 janvier 2009";"200";"Maison de Retraite";"21";"Etablissement Social et Medico-Social Communal";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"680000403";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Alzheimer ou maladies apparentees";"0";"0";"14";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"106";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680011335";"266 800 978 00022";;"MR DE L'HOPITAL LOCAL EHPAD";;"6 RUE DU MOULIN";;"68140";"MUNSTER";"03 89 77 30 12 ";"03 89 77 36 44";"01 janvier 1901";"200";"Maison de Retraite";"13";"Etablissement Public Communal d'Hospitalisation";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"680001112";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"67";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680011343";"266 800 143 00023";;"MR DE NEUF BRISACH EHPAD";;"6 RUE XAVIER JOURDAIN";;"68600";"NEUF BRISACH";"03 89 72 55 90 ";"03 89 72 76 30";"01 janvier 1901";"200";"Maison de Retraite";"21";"Etablissement Social et Medico-Social Communal";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"680001120";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"108";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680011350";"266 801 125 00029";;"MR DE L'EMS INTERC EHPAD ORBEY";;"231 PAIRIS";;"68370";"ORBEY";"03 89 71 76 00 ";"03 89 71 76 04";"01 janvier 1901";"200";"Maison de Retraite";"22";"Etablissement Social et Medico-Social Intercommunal";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"680001153";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"66";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680011376";"266 800 317 00023";;"MR HOPITAL DE RIBEAUVILLE EHPAD";;"13 RUE DU CHATEAU";;"68152";"RIBEAUVILLE CEDEX";"03 89 73 52 00 ";"03 89 73 52 77";"21 juillet 1983";"200";"Maison de Retraite";"13";"Etablissement Public Communal d'Hospitalisation";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"680001138";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"119";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680011384";"266 800 333 00020";;"MR DE RIXHEIM EHPAD";;"59 GRAND RUE";;"68172";"RIXHEIM CEDEX";"03 89 44 05 50 ";"03 89 54 43 97";"04 avril 1904";"200";"Maison de Retraite";"21";"Etablissement Social et Medico-Social Communal";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"680000429";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"168";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680011392";"266 800 192 00129";;"MR 'MAISON SAINT JACQUES' EHPAD";;"2 RUE MARECHAL LEFEBVRE";;"68250";"ROUFFACH";"03 89 78 70 70 ";;"01 janvier 1901";"200";"Maison de Retraite";"11";"Etablissement Public Departemental d'Hospitalisation";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"680001179";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"105";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680011400";"266 800 382 00027";;"MR 'LES MAGNOLIAS'  EHPAD";;"35 RUE ROGG HAAS";"BP 26";"68510";"SIERENTZ";"03 89 26 60 00 ";;"01 janvier 1901";"200";"Maison de Retraite";"13";"Etablissement Public Communal d'Hospitalisation";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"680000171";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"154";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Alzheimer ou maladies apparentees";"0";"0";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680011418";"266 800 952 00027";;"MR HOP INTERCOM 'LES CAPUCINES'  EHPAD";;"80 ROUTE DE GUEBWILLER";;"68360";"SOULTZ HAUT RHIN";"03 89 62 17 10 ";"03 89 62 17 19";"01 janvier 1901";"200";"Maison de Retraite";"14";"Etablissement Public Intercommunal d'Hospitalisation";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"680001088";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"43";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680011426";"266 802 008 00034";;"MR HIVA STE MARIE AUX MINES EHPAD";;"17 RUE JEAN JACQUES BOCK";;"68160";"STE MARIE AUX MINES";"03 89 22 42 22 ";"03 89 22 42 42";"01 janvier 1924";"200";"Maison de Retraite";"14";"Etablissement Public Intercommunal d'Hospitalisation";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"680001054";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"141";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680011434";"266 800 267 00020";;"MR DE TURCKHEIM EHPAD";;"1 IMPASSE ROESCH";;"68230";"TURCKHEIM";"03 89 27 75 00 ";"03 89 80 90 36";"01 janvier 1901";"200";"Maison de Retraite";"21";"Etablissement Social et Medico-Social Communal";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"680001096";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"74";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680011442";"408 090 116 00059";;"MR 'RESIDENCE JUNGCK' EHPAD";;"18 RUE DU GENERAL DE GAULLE";;"68690";"MOOSCH";"03 89 82 34 53 ";"03 89 38 90 81";"01 janvier 1981";"200";"Maison de Retraite";"62";"Association de Droit Local";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"680015963";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"66";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680011459";"384 493 284 00200";;"MR DE L'HOPITAL ST-VINCENT EHPAD";;"60 GRAND RUE";;"68830";"ODEREN";"03 89 39 19 00 ";"03 89 38 25 41";"10 septembre 1903";"200";"Maison de Retraite";"62";"Association de Droit Local";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"670781293";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"87";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"2";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Alzheimer ou maladies apparentees";"0";"0";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680011772";"440 570 083 00053";;"MAISON SAINT ANTOINE EHPAD";;"1 RUE DU  RETABLE";;"68500";"ISSENHEIM";"03 89 73 49 00 ";"03 89 62 24 72";"01 mars 2005";"200";"Maison de Retraite";"62";"Association de Droit Local";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"680004009";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"60";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680012481";"325 230 878 00036";;"M R DE L'ARC  EHPAD";;"25 RUE DE L'ARC";;"68200";"MULHOUSE";"03 89 43 48 00 ";"03 89 60 40 17";"01 decembre 2001";"200";"Maison de Retraite";"62";"Association de Droit Local";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"680011483";"";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"8";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Alzheimer ou maladies apparentees";"0";"0";"10";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"147";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680012739";;;"SERVICE ACCUEIL DE JOUR PERS AGeES";"DOMAINE DU DOPPELSBURG";"";;"68560";"HIRSINGUE";"03 89 40 93 35 ";"03 89 08 88 54";"29 decembre 2004";"207";"Centre de Jour pour Personnes Agees";"62";"Association de Droit Local";"11";"Tarif ternaire Prefet PCG hebergt libre";;;"680012689";"";"Accueil en Maison de Retraite";"Accueil de Jour";"Personnes Alzheimer ou maladies apparentees";"0";"0";"12";"Accueil en Maison de Retraite";"Accueil de Jour";"Personnes Agees dependantes";"0";"0";"12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680012838";"349 706 762 00011";;"M R DU QUATELBACH EHPAD";;"4 RUE DU QUATELBACH";;"68390";"SAUSHEIM";"03 89 36 94 40 ";"03 89 36 05 98";"01 avril 1989";"200";"Maison de Retraite";"62";"Association de Droit Local";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"680012820";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"68";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680013679";;;"MR KORIAN LES TROIS SAPINS-EHPAD";;"24 AVENUE GUBBIO";;"68800";"THANN";"03 89 37 43 33 ";"03 89 37 95 79";"01 janvier 2002";"200";"Maison de Retraite";"75";"Autre Societe";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"250018223";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"72";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680013695";"390 242 485 00014";;"M R  'ReSIDENCE D'ARGENSON' EHPAD";;"4 RUE DE LA SYNAGOGUE";;"68540";"BOLLWILLER";"03 89 48 13 03 ";"03 89 48 20 80";"01 mars 1993";"200";"Maison de Retraite";"62";"Association de Droit Local";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"680013687";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"54";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680014040";"395 052 897 00018";;"M R  'LES MOLENES' EHPAD";;"1 RUE DES MOLENES";;"68490";"BANTZENHEIM";"03 89 83 34 40 ";"03 89 26 29 56";"02 mai 1994";"200";"Maison de Retraite";"62";"Association de Droit Local";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"680014032";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"67";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"1";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Alzheimer ou maladies apparentees";"0";"0";"13";"Accueil en Maison de Retraite";"Accueil de Jour";"Personnes Alzheimer ou maladies apparentees";"0";"0";"2";"";"";"";"";"";"";"";"";"";"";"";"";
"680014107";"388 230 930 00017";;"M R  'LA ROSELIeRE'  EHPAD";;"4 RUE JULES VERNE";;"68320";"KUNHEIM";"03 89 78 81 81 ";"03 89 78 81 80";"04 janvier 1993";"200";"Maison de Retraite";"62";"Association de Droit Local";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"680014099";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"70";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"15";"Accueil en Maison de Retraite";"Accueil de Jour";"Personnes Agees dependantes";"0";"0";"7";"Pôles d'activite et de soins adaptes";"Accueil de Jour";"Personnes Alzheimer ou maladies apparentees";"0";"0";"0";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Alzheimer ou maladies apparentees";"0";"0";"30";"Accueil en Maison de Retraite";"Accueil de Jour";"Personnes Alzheimer ou maladies apparentees";"0";"0";"5";
"680014149";"429 963 580 00023";;"MAISON DU LERTZBACH EHPAD";;"6 RUE SAINT DAMIEN";;"68300";"ST LOUIS";"03 89 70 15 20 ";"03 89 70 06 55";"29 novembre 2000";"200";"Maison de Retraite";"62";"Association de Droit Local";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"680014131";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Alzheimer ou maladies apparentees";"0";"0";"13";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"2";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"47";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680014438";"424 810 257 00099";;"MAISON RETRAITE  LUPPACH EHPAD";;"LIEU DIT LUPPACH";;"68480";"BOUXWILLER";"03 89 08 29 29 ";"03 89 08 22 07";"01 avril 1995";"200";"Maison de Retraite";"40";"Regime General de Securite Sociale";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"670013754";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"35";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680014552";;;"APPART PROT PERS AG R DR MANGENEY";;"58 RUE DU DR MANGENEY";;"68100";"MULHOUSE";;;"14 avril 1993";"200";"Maison de Retraite";"62";"Association de Droit Local";"01";"Etablissement Tarif Libre";;;"680011525";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680014578";"341 174 118 00628";;"MR 'LE DOYENNe DE LA FILATURE' EHPAD";;"26 ALLEE NATHAN KATZ";;"68100";"MULHOUSE";"03 89 36 71 00 ";"03 89 36 09 40";"03 novembre 2003";"200";"Maison de Retraite";"75";"Autre Societe";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"920006269";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"76";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Alzheimer ou maladies apparentees";"0";"0";"24";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680014586";"304 327 612 00061";;"LOGT FOYER PERS AG RES SAINTE-MARIE IV";;"18 RUE DES BONS ENFANTS";;"68100";"MULHOUSE";"03 89 32 26 13 ";"03 89 60 13 73";"04 avril 1904";"202";"Logement Foyer";"62";"Association de Droit Local";"01";"Etablissement Tarif Libre";;;"680001765";"";"Hebergement Logement-Foyer Personnes agees Couple F2";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"30";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680014859";;;"MR DU GHCA COLMAR EHPAD";;"RUE SANDHERR";"BP 20129";"68003";"COLMAR CEDEX";"03 89 21 25 00 ";"03 89 21 25 09";"31 mai 2006";"200";"Maison de Retraite";"62";"Association de Droit Local";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"680016011";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Alzheimer ou maladies apparentees";"0";"0";"50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680015369";"498 998 970 00020";;"MR LES FONTAINES DE KEMBS EHPAD";;"7 RUE DE ST LOUIS";"LIEU DIT NEUWEG";"68680";"KEMBS";"03 89 81 70 74 ";"03 89 75 91 55";"09 juillet 2012";"200";"Maison de Retraite";"73";"Societe Anonyme";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"680015328";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Alzheimer ou maladies apparentees";"0";"0";"30";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Alzheimer ou maladies apparentees";"0";"0";"6";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"6";"Pôles d'activite et de soins adaptes";"Accueil de Jour";"Personnes Alzheimer ou maladies apparentees";"0";"0";"0";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"42";"";"";"";"";"";"";
"680016060";"328 886 544 00076";;"APPART PROT PERS AG R LIBERATION";;"RUE DE LA LIBERATION";;"68350";"BRUNSTATT";"03 89 56 53 12 ";;"01 juillet 1998";"200";"Maison de Retraite";"62";"Association de Droit Local";"01";"Etablissement Tarif Libre";;;"680011525";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680016268";;;"MARPA MAISON ACC RURALE P.A. DOLLER";;"";;"68780";"SENTHEIM";;;"21 janvier 2010";"200";"Maison de Retraite";"62";"Association de Droit Local";"08";"President du Conseil General";;;"680016219";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"24";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680016516";"328 886 544 00076";;"APPART PROT PERS AG AV D ALTKIRCH";"COUR TISSAGES  COUR VIGNERONS";"AVENUE D  ALTKIRCH";;"68350";"BRUNSTATT";"03 89 56 53 12 ";;"09 novembre 1999";"200";"Maison de Retraite";"62";"Association de Droit Local";"01";"Etablissement Tarif Libre";;;"680011525";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680016870";"200 017 945 00011";;"MR LES COLLINES EHPAD";;"13 RUE GOUNOD";;"68400";"RIEDISHEIM";"03 89 32 50 24 ";"03 89 32 94 60";"01 octobre 2009";"200";"Maison de Retraite";"21";"Etablissement Social et Medico-Social Communal";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"680016862";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"49";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Alzheimer ou maladies apparentees";"0";"0";"16";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680016904";"424 972 040 00010";;"MARPA MAIS D ACC RURALE POUR PERS AG";"BATIMENT A";"94 RUE DES VERGERS";;"68210";"BRECHAUMONT";"03 89 25 10 09 ";"03 89 08 09 83";"01 septembre 2001";"200";"Maison de Retraite";"62";"Association de Droit Local";"08";"President du Conseil General";;;"680016896";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"24";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680017019";;;"EHPAD RESIDENCE HEIMELIG";;"6 RUE DU CHATEAU";;"68580";"SEPPOIS LE BAS";"03 89 40 02 82 ";"03 89 89 97 33";"01 octobre 2012";"200";"Maison de Retraite";"63";"Fondation";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"750721300";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"53";"Accueil temporaire pour Personnes agees";"Accueil de Jour";"Personnes Alzheimer ou maladies apparentees";"0";"0";"6";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Alzheimer ou maladies apparentees";"0";"0";"15";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"2";"";"";"";"";"";"";"";"";"";"";"";"";
"680017373";;;"MARPA  MAISON ACC RURALE P.A. LARGUE";;"5 RUE DU CHATEAU";;"68580";"SEPPOIS LE BAS";"03 89 25 75 94 ";"03 89 07 68 84";"01 avril 1999";"200";"Maison de Retraite";"62";"Association de Droit Local";"08";"President du Conseil General";;;"680017365";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"25";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680017407";"327 036 810 00015";;"MR PERE FALLER EHPAD";;"6 RUE DU COUVENT";;"68210";"BELLEMAGNY";"03 89 26 97 30 ";"03 89 26 97 31";"04 avril 1904";"200";"Maison de Retraite";"62";"Association de Droit Local";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"680017381";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"42";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680017894";;;"SERV.ACCUEIL JOUR PERS.AG ASAME";"PARC DE LA MER ROUGE";"4 RUE DES CASTORS";;"68200";"MULHOUSE";"03 89 60 24 24 ";"03 89 60 12 16";"01 juillet 2008";"207";"Centre de Jour pour Personnes Agees";"62";"Association de Droit Local";"11";"Tarif ternaire Prefet PCG hebergt libre";;;"680013919";"";"Accueil en Maison de Retraite";"Accueil de Jour";"Personnes Alzheimer ou maladies apparentees";"0";"0";"12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680017944";;;"RES SENIORS 'LES LOGES DE LA THUR'";;"3 RUE DE L'EGLISE";;"68800";"VIEUX THANN";"03 89 32 78 78 ";"03 89 43 50 17";"01 août 2012";"202";"Logement Foyer";"62";"Association de Droit Local";"01";"Etablissement Tarif Libre";;;"680011491";"";"Hebergement Logement-Foyer Personnes agees Couple F2";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"28";"Hebergement Logement-Foyer Personnes agees Seules F1";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
